WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
14:ae:db:be:42:ba,Anat1971,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:01,1,-79,32.16711456,35.08616783,348,10,WIFI
10:da:43:98:d3:7b,NETGEAR97,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:01,1,-83,32.16711456,35.08616783,348,10,WIFI
12:da:43:98:d3:7c,NETGEAR-Guest,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:01,1,-85,32.16711456,35.08616783,348,10,WIFI
14:ae:db:45:3b:3d,ami007,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:03,6,-78,32.1671433,35.08616962,346,10,WIFI
06:ae:db:45:3b:3d,Ami,[WPS][ESS],2017-11-01 19:26:03,6,-77,32.1671433,35.08616962,346,10,WIFI
12:da:43:98:d3:7c,NETGEAR-Guest,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:03,1,-78,32.1671433,35.08616962,346,10,WIFI
e8:de:27:85:1e:f2,Yudizeev,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:26:03,1,-79,32.1671433,35.08616962,346,10,WIFI
14:ae:db:be:42:bd,Anat1971_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:03,36,-88,32.1671433,35.08616962,346,10,WIFI
a4:52:6f:fe:b2:49,Yudizeev,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:03,1,-87,32.1671433,35.08616962,346,10,WIFI
02:11:32:68:e3:7a,Guest-welcome,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:03,1,-88,32.1671433,35.08616962,346,10,WIFI
00:1d:c9:07:2f:dd,REMOTE35nbdn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:03,3,-86,32.1671433,35.08616962,346,10,WIFI
10:0d:7f:82:f2:6a,no_connection,[WPS][ESS],2017-11-01 19:26:03,13,-90,32.1671433,35.08616962,346,10,WIFI
0e:41:58:00:f2:13,no_connection,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:06,1,-76,32.16718021,35.08615573,346,10,WIFI
00:1d:c9:07:2f:dd,REMOTE35nbdn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:06,3,-79,32.16718021,35.08615573,346,10,WIFI
80:1f:02:d4:a2:80,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:06,10,-86,32.16718021,35.08615573,346,10,WIFI
00:11:32:68:e3:7b,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:06,36,-91,32.16718021,35.08615573,346,10,WIFI
c4:04:15:0f:6b:eb,Avi_Pas_2.4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:07,60,-75,32.1671891,35.08614025,347,10,WIFI
cc:b2:55:e5:bd:37,Buriy104,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:07,2,-82,32.1671891,35.08614025,347,10,WIFI
5a:04:15:0f:6b:eb,Bezeq Free 200065,[ESS],2017-11-01 19:26:10,11,-71,32.16724941,35.08614185,348,10,WIFI
00:11:32:68:e3:7a,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:10,1,-82,32.16724941,35.08614185,348,10,WIFI
10:da:43:98:d3:7b,NETGEAR97,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:10,1,-78,32.16724941,35.08614185,348,10,WIFI
14:ae:db:42:6c:4d,BEZEQINT-6C49,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:10,6,-79,32.16724941,35.08614185,348,10,WIFI
80:1f:02:d4:a2:b2,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:10,5,-87,32.16724941,35.08614185,348,10,WIFI
02:11:32:68:e3:7a,Guest-welcome,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:12,1,-82,32.16729359,35.08614519,348,10,WIFI
00:1d:c9:07:2f:dd,REMOTE35nbdn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:12,3,-69,32.16729359,35.08614519,348,10,WIFI
00:21:04:89:06:b2,omaabari,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:26:12,11,-87,32.16729359,35.08614519,348,10,WIFI
10:0d:7f:82:f2:6a,no_connection,[WPS][ESS],2017-11-01 19:26:14,13,-85,32.16736404,35.08614083,349,10,WIFI
4c:60:de:26:d8:02,YOSEFI-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:16,9,-85,32.16739527,35.08613879,348,10,WIFI
0e:41:58:00:f2:13,no_connection,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:18,1,-58,32.16743182,35.08614104,347,10,WIFI
00:11:32:68:e3:7a,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:18,1,-74,32.16743182,35.08614104,347,10,WIFI
00:11:32:68:e3:7b,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:18,36,-83,32.16743182,35.08614104,347,10,WIFI
10:0d:7f:82:f2:6a,no_connection,[WPS][ESS],2017-11-01 19:26:21,13,-78,32.16750994,35.08613924,347,10,WIFI
00:21:04:89:06:b2,omaabari,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:26:21,11,-82,32.16750994,35.08613924,347,10,WIFI
4c:60:de:26:d8:02,YOSEFI-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:23,9,-80,32.16756245,35.08613547,348,10,WIFI
00:12:2a:33:25:34,Anne,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:23,4,-86,32.16756245,35.08613547,348,10,WIFI
02:11:32:68:e3:7a,Guest-welcome,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:25,1,-75,32.16757418,35.08613605,352,9,WIFI
14:ae:db:cc:e3:75,Moryoel_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:25,48,-87,32.16757418,35.08613605,352,9,WIFI
14:af:db:cc:e3:72,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:28,9,-87,32.16761267,35.08613671,354,10,WIFI
50:bd:5f:39:aa:07,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:28,13,-87,32.16761267,35.08613671,354,10,WIFI
7c:dd:90:8c:39:82,LIDaw16d0909d,[ESS],2017-11-01 19:26:28,1,-88,32.16761267,35.08613671,354,10,WIFI
80:1f:02:d4:a2:b2,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:30,5,-80,32.1676689,35.0861345,353,10,WIFI
14:ae:db:cc:e3:72,Moryoel,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:30,9,-82,32.1676689,35.0861345,353,10,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:26:32,0,-97,32.16770431,35.08613161,354,10,GSM
c4:12:f5:f5:7b:2a,ankri,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:34,7,-89,32.1677157,35.08613322,356,10,WIFI
80:1f:02:d4:a2:b2,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:36,5,-75,32.16773751,35.08613932,355,10,WIFI
f4:f2:6d:5e:9b:29,auzan,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:36,1,-88,32.16773751,35.08613932,355,10,WIFI
c4:12:f5:f5:7b:2a,ankri,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:38,7,-79,32.1677538,35.08614486,354,10,WIFI
a0:ab:1b:62:15:fe,auzan,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:38,1,-85,32.1677538,35.08614486,354,10,WIFI
f4:f2:6d:5e:9b:29,auzan,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:42,1,-82,32.1678252,35.0861279,351,10,WIFI
6c:b0:ce:aa:a6:95,asbb@014,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:46,1,-85,32.16789996,35.08608471,353,10,WIFI
52:b0:ce:aa:a6:96,Bezeq Free AA2819,[ESS],2017-11-01 19:26:46,1,-87,32.16789996,35.08608471,353,10,WIFI
f4:f2:6d:5e:9b:29,auzan,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:50,1,-74,32.16794121,35.08603495,351,10,WIFI
f4:f2:6d:5e:9b:29,auzan,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:26:51,1,-68,32.16795543,35.08602088,349,10,WIFI
6c:b0:ce:aa:a6:96,asbb@014_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:54,60,-88,32.16799257,35.08599079,348,9,WIFI
00:e0:20:40:b1:37,WiFi-Repeater,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:26:54,6,-87,32.16799257,35.08599079,348,9,WIFI
06:ae:db:4d:14:35,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:26:55,11,-88,32.16800943,35.0859777,349,9,WIFI
2c:b0:5d:2c:fb:2a,eve,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:55,11,-89,32.16800943,35.0859777,349,9,WIFI
96:44:44:eb:d4:8a,DIRECT-AP[TV][LG]47LA621Y-TD,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:57,1,-86,32.16802798,35.0859412,348,9,WIFI
52:b0:ce:aa:a6:96,Bezeq Free AA2819,[ESS],2017-11-01 19:26:59,1,-82,32.16805837,35.08591456,347,9,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:03,11,-91,32.16809439,35.08585826,347,10,WIFI
14:ae:db:4d:14:35,Goldovski,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:06,11,-90,32.16811481,35.08581548,346,9,WIFI
6c:b0:ce:aa:a6:95,asbb@014,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:27:08,1,-74,32.16812412,35.08577362,346,10,WIFI
52:b0:ce:aa:a6:96,Bezeq Free AA2819,[ESS],2017-11-01 19:27:08,1,-74,32.16812412,35.08577362,346,10,WIFI
00:e0:20:40:b1:37,WiFi-Repeater,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:27:09,6,-81,32.1681299,35.08576248,346,10,WIFI
6c:19:8f:49:d1:4b,yeger1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:12,6,-80,32.16816974,35.08571887,344,9,WIFI
90:8d:78:54:6a:09,ved,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:12,1,-86,32.16816974,35.08571887,344,9,WIFI
6c:b0:ce:aa:a6:96,asbb@014_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:27:14,60,-80,32.16820685,35.0857014,345,9,WIFI
10:5a:f7:08:51:e1,Alla_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:14,1,-82,32.16820685,35.0857014,345,9,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:27:14,0,-89,32.16820685,35.0857014,345,9,GSM
14:ae:db:55:bd:cd,BEZEQINT-BDC9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:16,1,-85,32.16822963,35.08566821,344,9,WIFI
a0:ab:1b:5f:dd:c0,Fun_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:16,9,-93,32.16822963,35.08566821,344,9,WIFI
1c:7e:e5:da:a3:94,Yadai,[ESS],2017-11-01 19:27:16,6,-90,32.16822963,35.08566821,344,9,WIFI
06:ae:db:4d:14:35,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:18,11,-83,32.16825556,35.08563102,344,10,WIFI
14:ae:db:4d:14:35,Goldovski,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:18,11,-83,32.16825556,35.08563102,344,10,WIFI
20:0c:c8:0f:0c:a6,Dorshidlo 2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:27:20,1,-88,32.16828074,35.0856071,343,10,WIFI
52:3d:c7:51:eb:c8,Bezeq Free 51EBCC,[ESS],2017-11-01 19:27:24,6,-79,32.16834538,35.0855951,345,10,WIFI
c4:3d:c7:51:eb:cb,Bezeq-n_EBCB,[WPS][ESS],2017-11-01 19:27:24,6,-81,32.16834538,35.0855951,345,10,WIFI
14:ae:db:4f:d8:ed,GILA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:26,1,-86,32.16837513,35.0855881,346,10,WIFI
d0:0f:6d:f0:03:c1,Evgeniya,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:27:28,6,-90,32.16842303,35.08560601,346,10,WIFI
00:1a:dd:e3:19:e4,afikim-wifi,[ESS],2017-11-01 19:27:28,1,-80,32.16842303,35.08560601,346,10,WIFI
14:ae:db:4f:d8:ed,GILA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:32,1,-80,32.16853248,35.08564013,346,10,WIFI
00:1a:dd:e3:19:e4,afikim-wifi,[ESS],2017-11-01 19:27:32,1,-75,32.16853248,35.08564013,346,10,WIFI
00:1a:dd:e3:19:e4,afikim-wifi,[ESS],2017-11-01 19:27:34,1,-69,32.16857847,35.08565889,347,9,WIFI
14:ae:db:43:a5:cd,gefen93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:34,11,-88,32.16857847,35.08565889,347,9,WIFI
20:0c:c8:1d:9d:b7,David,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:27:37,11,-88,32.16862477,35.085669,346,10,WIFI
5a:0c:c8:1d:9d:b4,Bezeq Free W022F0,[ESS],2017-11-01 19:27:37,11,-88,32.16862477,35.085669,346,10,WIFI
52:3d:c7:51:eb:c8,Bezeq Free 51EBCC,[ESS],2017-11-01 19:27:39,6,-72,32.16866384,35.08570352,347,10,WIFI
c4:3d:c7:51:eb:cb,Bezeq-n_EBCB,[WPS][ESS],2017-11-01 19:27:39,6,-72,32.16866384,35.08570352,347,10,WIFI
3c:1e:04:03:0c:ba,sammy_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:41,1,-85,32.16870354,35.08571566,349,10,WIFI
00:1a:dd:e3:19:e4,afikim-wifi,[ESS],2017-11-01 19:27:42,1,-64,32.16871786,35.08571551,350,10,WIFI
14:ae:db:47:71:1d,Bezeq_WiFi,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:42,6,-83,32.16871786,35.08571551,350,10,WIFI
14:ae:db:3e:0d:22,dora,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:42,10,-86,32.16871786,35.08571551,350,10,WIFI
14:ae:db:43:82:1d,Hai_Rozental,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:47,6,-89,32.16881927,35.08578129,350,9,WIFI
00:0c:c3:d0:b9:fc,HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:27:55,11,-85,32.16895288,35.08592462,349,4,WIFI
10:5a:f7:00:60:29,Ilanit_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:27:55,1,-89,32.16895288,35.08592462,349,4,WIFI
2c:b0:5d:2c:fb:2a,eve,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:27:59,11,-87,32.16901229,35.08597023,351,5,WIFI
20:0c:c8:1d:9d:b8,David_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:01,60,-90,32.16904102,35.08602387,349,5,WIFI
14:ae:db:ce:4d:b5,Mankovetski,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:03,4,-86,32.16905475,35.08605091,351,4,WIFI
14:ae:db:48:e8:7d,ilovecats,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:03,1,-88,32.16905475,35.08605091,351,4,WIFI
20:0c:c8:1d:9d:b7,David,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:05,11,-83,32.16908386,35.08608863,351,4,WIFI
5a:0c:c8:1d:9d:b4,Bezeq Free W022F0,[ESS],2017-11-01 19:28:05,11,-81,32.16908386,35.08608863,351,4,WIFI
14:ae:db:43:a5:cd,gefen93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:08,11,-82,32.16914179,35.08613438,352,4,WIFI
6a:12:f5:f7:f9:41,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:08,9,-85,32.16914179,35.08613438,352,4,WIFI
c4:12:f5:f7:f9:40,roei,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:08,9,-89,32.16914179,35.08613438,352,4,WIFI
14:ae:db:32:aa:ca,bz19085668,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:14,5,-80,32.16922003,35.08624319,350,5,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:28:14,0,-101,32.16922003,35.08624319,350,5,GSM
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:28:18,0,-89,32.16927211,35.08631965,348,5,GSM
14:ae:db:43:a5:cd,gefen93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:22,11,-74,32.16933784,35.08641919,346,4,WIFI
20:0c:c8:1d:9d:b7,David,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:24,11,-78,32.1693549,35.08647326,348,4,WIFI
14:ae:db:48:e8:7d,ilovecats,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:24,1,-82,32.1693549,35.08647326,348,4,WIFI
74:da:38:1d:ea:6c,elankry_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:24,11,-73,32.1693549,35.08647326,348,4,WIFI
f0:f7:55:bb:46:1f,Chaimson,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-01 19:28:24,1,-85,32.1693549,35.08647326,348,4,WIFI
c8:3a:35:3a:9b:f0,elankry123,[WPA-PSK-CCMP][ESS],2017-11-01 19:28:26,11,-85,32.16936914,35.08651991,347,4,WIFI
20:0c:c8:1d:9d:b7,David,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:28,11,-71,32.16939353,35.08657066,346,4,WIFI
5a:0c:c8:1d:9d:b4,Bezeq Free W022F0,[ESS],2017-11-01 19:28:28,11,-71,32.16939353,35.08657066,346,4,WIFI
20:0c:c8:1d:9d:b8,David_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:28,60,-82,32.16939353,35.08657066,346,4,WIFI
c4:12:f5:fe:e9:94,uzan1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:28,3,-84,32.16939353,35.08657066,346,4,WIFI
14:ae:db:cc:a9:6d,Yevgeni54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:28,11,-84,32.16939353,35.08657066,346,4,WIFI
c4:12:f5:f7:56:0c,yakov51,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:28,9,-86,32.16939353,35.08657066,346,4,WIFI
62:12:f5:f7:56:0d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:28,9,-88,32.16939353,35.08657066,346,4,WIFI
14:ae:db:ce:4d:b5,Mankovetski,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:30,4,-81,32.1694091,35.08661423,345,4,WIFI
62:12:f5:f7:56:0d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:32,9,-82,32.16943718,35.0866635,343,4,WIFI
c4:12:f5:84:fb:ab,EliN5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:28:32,60,-87,32.16943718,35.0866635,343,4,WIFI
00:12:2a:33:24:bc,netbox,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:28:32,7,-85,32.16943718,35.0866635,343,4,WIFI
00:12:2a:f2:2a:98,elankry,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:34,11,-81,32.16945951,35.086702,343,4,WIFI
84:c9:b2:b8:01:f4,Boris,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:34,6,-83,32.16945951,35.086702,343,4,WIFI
14:ae:db:4e:40:b5,Vered1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:34,1,-88,32.16945951,35.086702,343,4,WIFI
c8:3a:35:3a:9b:f0,elankry123,[WPA-PSK-CCMP][ESS],2017-11-01 19:28:36,11,-77,32.16947912,35.08676027,342,4,WIFI
c4:12:f5:f7:56:0c,yakov51,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:36,9,-81,32.16947912,35.08676027,342,4,WIFI
14:ae:db:cc:a9:6d,Yevgeni54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:38,11,-78,32.16950205,35.08682981,342,5,WIFI
84:c9:b2:b8:01:f4,Boris,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:38,6,-72,32.16950205,35.08682981,342,5,WIFI
10:be:f5:3a:a9:dc,Eyal30,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:38,3,-85,32.16950205,35.08682981,342,5,WIFI
62:be:f5:3a:a9:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:38,3,-88,32.16950205,35.08682981,342,5,WIFI
04:a1:51:13:6b:07,mor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:40,11,-85,32.16953035,35.08688792,345,5,WIFI
48:ee:0c:3a:28:8b,lea69,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:40,2,-86,32.16953035,35.08688792,345,5,WIFI
14:ae:db:c5:a4:55,47-054310354_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:42,48,-88,32.16953918,35.08692736,345,4,WIFI
00:12:2a:f2:2a:98,elankry,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:28:45,11,-76,32.16955992,35.08698546,342,4,WIFI
62:be:f5:3a:a9:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:45,3,-82,32.16955992,35.08698546,342,4,WIFI
d0:0f:6d:f0:67:e9,barzilay,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:28:45,8,-84,32.16955992,35.08698546,342,4,WIFI
14:ae:db:32:aa:cd,bz19085668_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:45,48,-90,32.16955992,35.08698546,342,4,WIFI
80:37:73:e5:d4:47,David_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:45,1,-88,32.16955992,35.08698546,342,4,WIFI
14:ae:db:a4:e2:22,Madar,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:45,9,-88,32.16955992,35.08698546,342,4,WIFI
e4:6f:13:72:e9:20,Dlink 225,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:45,1,-90,32.16955992,35.08698546,342,4,WIFI
10:be:f5:3a:a9:dc,Eyal30,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:47,3,-75,32.1695858,35.08704285,344,4,WIFI
04:a1:51:13:6b:07,mor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:47,11,-80,32.1695858,35.08704285,344,4,WIFI
48:ee:0c:3a:28:8b,lea69,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:47,2,-78,32.1695858,35.08704285,344,4,WIFI
ac:f1:df:9e:ec:81,meri,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:47,1,-84,32.1695858,35.08704285,344,4,WIFI
c8:d3:ff:57:40:b7,DIRECT-B6-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:47,6,-86,32.1695858,35.08704285,344,4,WIFI
f4:f2:6d:9f:a0:50,Eyal30,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:28:47,3,-86,32.1695858,35.08704285,344,4,WIFI
70:62:b8:31:db:59,benhur_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:47,48,-93,32.1695858,35.08704285,344,4,WIFI
5a:f1:df:9e:ec:83,wl0_Guest2,[ESS],2017-11-01 19:28:47,1,-83,32.1695858,35.08704285,344,4,WIFI
5a:f1:df:9e:ec:80,wl0_Guest3,[ESS],2017-11-01 19:28:47,1,-89,32.1695858,35.08704285,344,4,WIFI
70:62:b8:31:db:58,benhur,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:49,11,-85,32.16961093,35.08709869,345,4,WIFI
fc:3f:db:a0:80:34,DIRECT-0A-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:49,8,-88,32.16961093,35.08709869,345,4,WIFI
c4:12:f5:80:a9:fd,Habas2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:28:49,1,-91,32.16961093,35.08709869,345,4,WIFI
e4:6f:13:72:e9:20,Dlink 225,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:51,1,-81,32.16959768,35.08714949,347,4,WIFI
70:62:b8:31:db:58,benhur,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:51,11,-73,32.16959768,35.08714949,347,4,WIFI
80:37:73:e5:d4:48,David_2.4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:51,60,-89,32.16959768,35.08714949,347,4,WIFI
14:ae:db:c5:a4:52,47-054310354,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:51,3,-85,32.16959768,35.08714949,347,4,WIFI
14:af:db:c5:a4:52,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:51,3,-86,32.16959768,35.08714949,347,4,WIFI
f8:e9:03:10:03:09,levy1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:51,1,-88,32.16959768,35.08714949,347,4,WIFI
14:ae:db:32:aa:ca,bz19085668,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:53,5,-74,32.16959265,35.08718052,347,4,WIFI
80:37:73:e5:d4:47,David_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:53,1,-82,32.16959265,35.08718052,347,4,WIFI
14:ae:db:a4:e2:22,Madar,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:53,9,-72,32.16959265,35.08718052,347,4,WIFI
fc:3f:db:a0:80:34,DIRECT-0A-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:53,8,-83,32.16959265,35.08718052,347,4,WIFI
14:ae:db:a4:e2:25,Madar_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:53,48,-88,32.16959265,35.08718052,347,4,WIFI
